timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603296229315,126,create a list,201,,Soak test 1-930,text,true,,340,278,586,586,http://localhost:9094/tdLists/create,126,0,81
1603296229539,7,create a list,201,,Soak test 1-903,text,true,,340,278,599,599,http://localhost:9094/tdLists/create,7,0,5
1603296229556,3,create a list,201,,Soak test 1-902,text,true,,340,278,600,600,http://localhost:9094/tdLists/create,3,0,1
1603296229560,2,create a list,201,,Soak test 1-901,text,true,,340,278,600,600,http://localhost:9094/tdLists/create,2,0,0
1603296229566,4,create a list,201,,Soak test 1-900,text,true,,340,278,601,601,http://localhost:9094/tdLists/create,4,0,1
1603296229577,2,create a list,201,,Soak test 1-899,text,true,,340,278,602,602,http://localhost:9094/tdLists/create,2,0,0
1603296229589,3,create a list,201,,Soak test 1-898,text,true,,340,278,603,603,http://localhost:9094/tdLists/create,3,0,1
1603296229597,4,create a list,201,,Soak test 1-897,text,true,,340,278,604,604,http://localhost:9094/tdLists/create,4,0,1
1603296229609,2,create a list,201,,Soak test 1-896,text,true,,340,278,605,605,http://localhost:9094/tdLists/create,2,0,1
1603296229617,2,create a list,201,,Soak test 1-895,text,true,,340,278,606,606,http://localhost:9094/tdLists/create,2,0,0
1603296229626,3,create a list,201,,Soak test 1-894,text,true,,340,278,607,607,http://localhost:9094/tdLists/create,3,0,1
1603296229637,2,create a list,201,,Soak test 1-893,text,true,,340,278,608,608,http://localhost:9094/tdLists/create,2,0,1
1603296229647,2,create a list,201,,Soak test 1-892,text,true,,340,278,609,609,http://localhost:9094/tdLists/create,2,0,1
1603296229657,3,create a list,201,,Soak test 1-891,text,true,,340,278,610,610,http://localhost:9094/tdLists/create,3,0,2
1603296229680,4,create a list,201,,Soak test 1-889,text,true,,340,278,612,612,http://localhost:9094/tdLists/create,4,0,2
1603296229681,5,create a list,201,,Soak test 1-890,text,true,,340,278,612,612,http://localhost:9094/tdLists/create,5,0,1
1603296229690,1,Debug Sampler,200,OK,Soak test 1-923,text,true,,288,0,613,613,null,0,0,0
1603296229691,0,Debug Sampler,200,OK,Soak test 1-980,text,true,,287,0,613,613,null,0,0,0
1603296229691,0,Debug Sampler,200,OK,Soak test 1-903,text,true,,288,0,613,613,null,0,0,0
1603296229691,0,Debug Sampler,200,OK,Soak test 1-943,text,true,,288,0,613,613,null,0,0,0
1603296229691,0,Debug Sampler,200,OK,Soak test 1-958,text,true,,288,0,613,613,null,0,0,0
1603296229690,2,Debug Sampler,200,OK,Soak test 1-906,text,true,,288,0,613,613,null,0,0,0
1603296229690,2,Debug Sampler,200,OK,Soak test 1-984,text,true,,288,0,613,613,null,0,0,0
1603296229692,0,Debug Sampler,200,OK,Soak test 1-974,text,true,,288,0,613,613,null,0,0,0
1603296229692,0,Debug Sampler,200,OK,Soak test 1-947,text,true,,288,0,613,613,null,0,0,0
1603296229692,0,Debug Sampler,200,OK,Soak test 1-927,text,true,,287,0,613,613,null,0,0,0
1603296229692,0,Debug Sampler,200,OK,Soak test 1-988,text,true,,288,0,613,613,null,0,0,0
1603296229692,1,Debug Sampler,200,OK,Soak test 1-990,text,true,,288,0,613,613,null,0,0,0
1603296229693,0,Debug Sampler,200,OK,Soak test 1-951,text,true,,288,0,613,613,null,0,0,0
1603296229694,0,Debug Sampler,200,OK,Soak test 1-982,text,true,,288,0,613,613,null,0,0,0
1603296229694,0,Debug Sampler,200,OK,Soak test 1-973,text,true,,288,0,613,613,null,0,0,0
1603296229694,0,Debug Sampler,200,OK,Soak test 1-964,text,true,,288,0,613,613,null,0,0,0
1603296229694,0,Debug Sampler,200,OK,Soak test 1-939,text,true,,288,0,613,613,null,0,0,0
1603296229694,0,Debug Sampler,200,OK,Soak test 1-901,text,true,,288,0,613,613,null,0,0,0
1603296229694,0,Debug Sampler,200,OK,Soak test 1-919,text,true,,288,0,613,613,null,0,0,0
1603296229695,0,Debug Sampler,200,OK,Soak test 1-986,text,true,,288,0,613,613,null,0,0,0
1603296229695,0,Debug Sampler,200,OK,Soak test 1-892,text,true,,288,0,613,613,null,0,0,0
1603296229695,0,Debug Sampler,200,OK,Soak test 1-954,text,true,,288,0,613,613,null,0,0,0
1603296229695,0,Debug Sampler,200,OK,Soak test 1-931,text,true,,288,0,613,613,null,0,0,0
1603296229696,0,Debug Sampler,200,OK,Soak test 1-925,text,true,,288,0,613,613,null,0,0,0
1603296229696,0,Debug Sampler,200,OK,Soak test 1-910,text,true,,288,0,613,613,null,0,0,0
1603296229690,6,Debug Sampler,200,OK,Soak test 1-946,text,true,,288,0,613,613,null,0,0,0
1603296229696,0,Debug Sampler,200,OK,Soak test 1-950,text,true,,288,0,613,613,null,0,0,0
